CASENUM	WEIGHT	REGION	STRATUM	PJ	PSU	PSUSTRAT	EVENTNUM	VNUMBER1	AOI1	SOE	VNUMBER2	AOI2
201328922923	350.853916	4	4	5	80	11	1	1	55	63	5555	55
201328922923	350.853916	4	4	5	80	11	2	1	12	59	9999	77
201328922950	204.449925	4	6	8	80	11	1	1	55	63	5555	55
201328922950	204.449925	4	6	8	80	11	2	1	82	33	9999	77
201328922950	204.449925	4	6	8	80	11	3	1	12	38	9999	77
201328922950	204.449925	4	6	8	80	11	4	1	82	30	9999	77
201328922958	354.37987	4	4	8	80	11	1	1	12	12	2	6
201328922958	354.37987	4	4	8	80	11	2	3	12	12	1	6
201328923006	19.6878	4	3	1	80	11	1	1	55	63	5555	55
201328923006	19.6878	4	3	1	80	11	2	1	98	33	9999	77
201328923062	360.943063	4	4	11	80	11	1	1	55	63	5555	55
201328923062	360.943063	4	4	11	80	11	2	1	12	59	9999	77
201328923087	347.8178	4	4	1	80	11	1	1	12	12	2	6
201328923111	210.0032	4	6	1	80	11	1	1	55	63	5555	55
201328923111	210.0032	4	6	1	80	11	2	1	98	33	9999	77
201328923111	210.0032	4	6	1	80	11	3	1	55	69	5555	55
201328923111	210.0032	4	6	1	80	11	4	1	55	63	5555	55
201328923111	210.0032	4	6	1	80	11	5	1	98	33	9999	77
201328923111	210.0032	4	6	1	80	11	6	1	98	38	9999	77
201328923111	210.0032	4	6	1	80	11	7	1	0	1	9999	77
201328923124	19.6878	4	3	1	80	11	1	1	62	12	2	62
201328923129	19.6878	4	3	3	80	11	1	1	62	8	9999	77
201328923189	91.8764	4	5	1	80	11	1	1	12	12	2	6
201328923189	91.8764	4	5	1	80	11	2	2	12	12	3	12
201328923189	91.8764	4	5	1	80	11	3	3	55	63	5555	55
201328923189	91.8764	4	5	1	80	11	4	3	12	34	9999	77
201328923215	210.0032	4	6	3	80	11	1	1	61	12	2	12
201328923215	210.0032	4	6	3	80	11	2	3	12	12	2	12
201328923215	210.0032	4	6	3	80	11	3	1	55	63	5555	55
201328923215	210.0032	4	6	3	80	11	4	1	12	30	9999	77
201328923217	19.6878	4	3	3	80	11	1	1	12	9	9999	77
201328923235	347.8178	4	4	3	80	11	1	1	12	12	2	1
201328923270	25.060994	4	3	5	80	11	1	1	0	1	9999	77
201328923275	87.713479	4	5	5	80	11	1	1	55	63	5555	55
201328923275	87.713479	4	5	5	80	11	2	1	12	43	9999	77
201328923275	87.713479	4	5	5	80	11	3	1	12	42	9999	77
201328923275	87.713479	4	5	5	80	11	4	1	12	30	9999	77
201328923300	6.5626	4	1	1	80	11	1	1	12	12	2	11
201328923300	6.5626	4	1	1	80	11	2	2	0	1	9999	77
201328923301	347.8178	4	4	1	80	11	1	1	12	12	2	6
201328923305	19.6878	4	3	1	80	11	1	1	55	64	5555	55
201328923305	19.6878	4	3	1	80	11	2	1	98	35	9999	77
201328923351	6.5626	4	1	1	80	11	1	1	61	12	2	12
201328923351	6.5626	4	1	1	80	11	2	1	55	63	5555	55
201328923351	6.5626	4	1	1	80	11	3	1	12	30	9999	77
201328923370	19.6878	4	3	2	80	11	1	1	12	8	9999	77
201328923385	347.8178	4	4	2	80	11	1	1	55	63	5555	55
201328923385	347.8178	4	4	2	80	11	2	1	14	33	9999	77
201328923385	347.8178	4	4	2	80	11	3	1	14	41	9999	77
201328923430	6.5626	4	1	2	80	11	1	1	55	68	5555	55
201328923430	6.5626	4	1	2	80	11	2	1	12	12	2	12
201328923430	6.5626	4	1	2	80	11	3	2	0	1	9999	77
201328923450	354.37987	4	4	8	80	11	1	1	55	63	5555	55
201328923450	354.37987	4	4	8	80	11	2	1	6	14	2	9
201328923466	204.449925	4	6	8	80	11	1	1	55	64	5555	55
201328923466	204.449925	4	6	8	80	11	2	1	12	59	9999	77
201328923490	354.37987	4	4	8	80	11	1	1	5	12	2	11
201328923496	95.409965	4	5	8	80	11	1	2	55	63	5555	55
201328923496	95.409965	4	5	8	80	11	2	2	1	14	1	6
201328923496	95.409965	4	5	8	80	11	3	2	19	35	9999	77
201328923504	328.13	4	4	17	80	11	1	2	12	12	1	5
201328923506	246.0975	4	6	17	80	11	1	1	12	12	2	6
201328923526	59.0634	4	2	1	80	11	1	1	55	63	5555	55
201328923526	59.0634	4	2	1	80	11	2	1	12	12	2	10
201328923527	6.5626	4	1	1	80	11	1	1	55	63	5555	55
201328923527	6.5626	4	1	1	80	11	2	1	12	31	9999	77
201328923527	6.5626	4	1	1	80	11	3	1	98	43	9999	77
201328923527	6.5626	4	1	1	80	11	4	1	98	31	9999	77
201328923527	6.5626	4	1	1	80	11	5	1	55	69	5555	55
201328923527	6.5626	4	1	1	80	11	6	1	55	64	5555	55
201328923527	6.5626	4	1	1	80	11	7	1	98	25	9999	77
201328923527	6.5626	4	1	1	80	11	8	1	0	1	9999	77
201328923528	19.6878	4	3	1	80	11	1	1	0	1	9999	77
201328923533	210.0032	4	6	1	80	11	1	1	12	12	2	6
201328923533	210.0032	4	6	1	80	11	2	2	12	12	3	6
201328923550	347.8178	4	4	4	80	11	1	2	12	12	1	8
201328923565	25.060994	4	3	5	80	11	1	1	11	8	9999	77
201328923565	25.060994	4	3	5	80	11	2	1	11	8	9999	77
201328923567	350.853916	4	4	5	80	11	1	1	12	12	2	6
201328923567	350.853916	4	4	5	80	11	2	2	12	12	3	6
201328923623	347.8178	4	4	1	80	11	1	1	55	63	5555	55
201328923623	347.8178	4	4	1	80	11	2	1	81	30	9999	77
201328923646	19.6878	4	3	1	80	11	1	1	1	8	9999	77
201328923667	6.5626	4	1	1	80	11	1	1	55	63	5555	55
201328923667	6.5626	4	1	1	80	11	2	1	0	1	9999	77
201328923675	19.6878	4	3	1	80	11	1	1	0	1	9999	77
201328923681	91.8764	4	5	1	80	11	1	1	55	63	5555	55
201328923681	91.8764	4	5	1	80	11	2	1	98	59	9999	77
201328923681	91.8764	4	5	1	80	11	3	1	55	69	5555	55
201328923681	91.8764	4	5	1	80	11	4	1	55	64	5555	55
201328923681	91.8764	4	5	1	80	11	5	1	0	1	9999	77
201328923681	91.8764	4	5	1	80	11	6	1	98	24	9999	77
201328923698	19.6878	4	3	1	80	11	1	2	12	12	1	6
201328923713	210.0032	4	6	1	80	11	1	1	1	12	2	7
201328923713	210.0032	4	6	1	80	11	2	2	55	64	5555	55
201328923713	210.0032	4	6	1	80	11	3	2	12	24	9999	77
201328923716	347.8178	4	4	1	80	11	1	1	12	12	2	6
201328923716	347.8178	4	4	1	80	11	2	2	12	12	3	6
201328923729	19.6878	4	3	1	80	11	1	1	0	5	9999	77
201328923759	19.6878	4	3	3	80	11	1	1	12	12	2	6
201328923759	19.6878	4	3	3	80	11	2	2	12	9	9999	77
201328923775	91.8764	4	5	3	80	11	1	1	55	63	5555	55
201328923775	91.8764	4	5	3	80	11	2	1	12	42	9999	77
201328923803	13.629995	4	1	8	80	11	1	2	11	12	1	5
201328923803	13.629995	4	1	8	80	11	2	2	55	64	5555	55
201328923803	13.629995	4	1	8	80	11	3	2	61	25	9999	77
201328923803	13.629995	4	1	8	80	11	4	1	0	1	9999	77
201328923804	13.629995	4	3	8	80	11	1	2	12	12	1	6
201328923821	54.51998	4	2	8	80	11	1	1	12	12	2	6
201328923823	13.629995	4	3	8	80	11	1	2	81	12	1	7
201328923835	354.37987	4	4	8	80	11	1	1	61	12	2	83
201328923837	13.629995	4	3	8	80	11	1	1	0	1	9999	77
201328923843	222.118808	4	6	11	80	11	1	1	12	12	2	6
201328923881	6.5626	4	1	1	80	11	1	1	55	68	5555	55
201328923881	6.5626	4	1	1	80	11	2	1	82	12	2	62
201328923881	6.5626	4	1	1	80	11	3	1	55	64	5555	55
201328923881	6.5626	4	1	1	80	11	4	1	98	43	9999	77
201328923881	6.5626	4	1	1	80	11	5	1	12	43	9999	77
201328923881	6.5626	4	1	1	80	11	6	1	19	42	9999	77
201328923881	6.5626	4	1	1	80	11	7	1	12	43	9999	77
201328923881	6.5626	4	1	1	80	11	8	1	0	1	9999	77
201328923887	6.5626	4	1	1	80	11	1	2	12	12	1	9
201328923889	19.6878	4	3	1	80	11	1	1	12	9	9999	77
201328923918	19.6878	4	3	1	80	11	1	1	55	63	5555	55
201328923918	19.6878	4	3	1	80	11	2	1	12	33	9999	77
201328923960	347.8178	4	4	1	80	11	1	2	12	12	1	6
201328923975	19.6878	4	3	2	80	11	1	1	9	9	9999	77
201328923986	347.8178	4	4	2	80	11	1	1	55	63	5555	55
201328923986	347.8178	4	4	2	80	11	2	1	81	14	2	61
201328923988	6.5626	4	1	2	80	11	1	1	12	12	2	6
201328923988	6.5626	4	1	2	80	11	2	1	55	63	5555	55
201328923988	6.5626	4	1	2	80	11	3	1	98	43	9999	77
201328923988	6.5626	4	1	2	80	11	4	2	55	64	5555	55
201328923988	6.5626	4	1	2	80	11	5	2	12	59	9999	77
201328923992	91.8764	4	5	2	80	11	1	1	55	63	5555	55
201328923992	91.8764	4	5	2	80	11	2	1	12	14	2	6
201328923996	210.0032	4	6	2	80	11	1	2	12	12	1	63
201328923996	210.0032	4	6	2	80	11	2	1	55	64	5555	55
201328923996	210.0032	4	6	2	80	11	3	1	14	33	9999	77
201328923996	210.0032	4	6	2	80	11	4	1	0	1	9999	77
201328924002	6.5626	4	1	2	80	11	1	1	55	63	5555	55
201328924002	6.5626	4	1	2	80	11	2	1	0	1	9999	77
201328924055	19.6878	4	3	4	80	11	1	1	98	15	9999	77
201328924064	25.060994	4	3	5	80	11	1	1	12	9	9999	77
201328924065	350.853916	4	4	5	80	11	1	1	55	63	5555	55
201328924065	350.853916	4	4	5	80	11	2	1	12	30	9999	77
201328924071	25.060994	4	3	5	80	11	1	1	12	8	9999	77
201328924085	13.629995	4	3	8	80	11	1	2	61	12	1	61
201328924086	13.629995	4	3	8	80	11	1	1	12	12	2	6
201328924090	204.449925	4	6	8	80	11	1	1	12	12	2	6
201328924090	204.449925	4	6	8	80	11	2	2	12	12	3	6
201328924099	13.629995	4	3	8	80	11	1	1	62	12	2	81
201328924099	13.629995	4	3	8	80	11	2	2	12	12	3	6
201328924128	210.0032	4	6	1	80	11	1	1	55	63	5555	55
201328924128	210.0032	4	6	1	80	11	2	1	12	24	9999	77
201328924136	91.8764	4	5	1	80	11	1	1	12	12	2	6
201328924136	91.8764	4	5	1	80	11	2	2	12	12	3	6
201328924166	19.6878	4	3	1	80	11	1	1	12	12	2	6
201328924166	19.6878	4	3	1	80	11	2	2	12	12	3	6
201328924216	19.6878	4	3	1	80	11	1	1	62	12	2	12
201328924239	347.8178	4	4	3	80	11	1	1	98	9	9999	77
201328924244	210.0032	4	6	3	80	11	1	1	62	12	2	63
201328924247	6.5626	4	1	3	80	11	1	1	55	68	5555	55
201328924247	6.5626	4	1	3	80	11	2	1	12	12	2	12
201328924257	19.6878	4	3	3	80	11	1	1	62	9	9999	77
201328924269	95.409965	4	5	8	80	11	1	1	12	12	2	6
201328924269	95.409965	4	5	8	80	11	2	2	12	12	3	6
201328924269	95.409965	4	5	8	80	11	3	3	12	12	4	6
201328924289	347.8178	4	4	1	80	11	1	1	1	12	2	63
201328924289	347.8178	4	4	1	80	11	2	2	55	63	5555	55
201328924289	347.8178	4	4	1	80	11	3	2	14	33	9999	77
201328924294	91.8764	4	5	1	80	11	1	1	12	12	2	6
201328924294	91.8764	4	5	1	80	11	2	2	12	12	3	6
201328924298	210.0032	4	6	1	80	11	1	1	12	12	2	6
201328924298	210.0032	4	6	1	80	11	2	2	12	12	3	6
201328924298	210.0032	4	6	1	80	11	3	3	12	12	4	6
201328924304	19.6878	4	3	1	80	11	1	1	12	11	9999	77
201328924310	6.5626	4	1	1	80	11	1	1	55	64	5555	55
201328924310	6.5626	4	1	1	80	11	2	1	12	24	9999	77
201328924310	6.5626	4	1	1	80	11	3	1	0	1	9999	77
201328924342	91.8764	4	5	4	80	11	1	2	12	12	1	11
201328924387	87.713479	4	5	5	80	11	1	2	12	12	1	11
201328924412	354.37987	4	4	8	80	11	1	1	12	12	2	6
201328924431	95.409965	4	5	8	80	11	1	1	12	12	2	6
201328924431	95.409965	4	5	8	80	11	2	2	55	64	5555	55
201328924431	95.409965	4	5	8	80	11	3	2	12	25	9999	77
201328924435	6.5626	4	1	4	80	11	1	1	12	12	2	12
201328924536	6.5626	4	1	3	80	11	1	1	55	68	5555	55
201328924536	6.5626	4	1	3	80	11	2	1	55	64	5555	55
201328924536	6.5626	4	1	3	80	11	3	1	12	38	9999	77
201328924536	6.5626	4	1	3	80	11	4	1	0	1	9999	77
201328924541	222.118808	4	6	11	80	11	1	1	55	63	5555	55
201328924541	222.118808	4	6	11	80	11	2	1	12	38	9999	77
201328924543	360.943063	4	4	11	80	11	1	1	55	63	5555	55
201328924543	360.943063	4	4	11	80	11	2	1	12	32	9999	77
201328924544	27.764851	4	3	11	80	11	1	1	12	8	9999	77
201328924546	83.294553	4	5	11	80	11	1	1	55	64	5555	55
201328924546	83.294553	4	5	11	80	11	2	1	12	14	2	6
201328924546	83.294553	4	5	11	80	11	3	1	19	14	3	6
201328924573	347.8178	4	4	1	80	11	1	1	12	12	2	6
201328924579	19.6878	4	3	1	80	11	1	1	12	73	9999	77
201328924604	210.0032	4	6	1	80	11	1	1	55	68	5555	55
201328924604	210.0032	4	6	1	80	11	2	1	55	64	5555	55
201328924604	210.0032	4	6	1	80	11	3	1	12	35	9999	77
201328924604	210.0032	4	6	1	80	11	4	1	0	1	9999	77
201328924623	91.8764	4	5	1	80	11	1	1	12	12	2	6
201328924623	91.8764	4	5	1	80	11	2	2	12	12	3	6
201328924689	350.853916	4	4	5	80	11	1	1	55	63	5555	55
201328924689	350.853916	4	4	5	80	11	2	1	12	14	2	6
201328924692	213.018449	4	6	5	80	11	1	1	12	12	2	82
201328924700	25.060994	4	3	5	80	11	1	1	0	1	9999	77
201328924700	25.060994	4	3	5	80	11	2	1	81	12	2	11
201328924727	59.0634	4	2	1	80	11	1	1	12	12	2	6
201328924736	347.8178	4	4	1	80	11	1	1	12	12	2	6
201328924747	6.5626	4	1	1	80	11	1	1	55	64	5555	55
201328924747	6.5626	4	1	1	80	11	2	1	12	25	9999	77
201328924747	6.5626	4	1	1	80	11	3	1	82	25	9999	77
201328924755	19.6878	4	3	1	80	11	1	1	55	63	5555	55
201328924755	19.6878	4	3	1	80	11	2	1	0	1	9999	77
201328924769	6.5626	4	1	1	80	11	1	1	55	68	5555	55
201328924769	6.5626	4	1	1	80	11	2	1	55	64	5555	55
201328924769	6.5626	4	1	1	80	11	3	1	12	38	9999	77
201328924769	6.5626	4	1	1	80	11	4	1	0	1	9999	77
201328924782	210.0032	4	6	1	80	11	1	1	12	12	2	6
201328924783	91.8764	4	5	1	80	11	1	1	12	12	2	81
201328924826	347.8178	4	4	3	80	11	1	1	12	12	2	6
201328924865	25.060994	4	3	5	80	11	1	1	9	9	9999	77
201328924881	204.449925	4	6	8	80	11	1	1	55	63	5555	55
201328924881	204.449925	4	6	8	80	11	2	1	12	24	9999	77
201328924891	13.629995	4	3	8	80	11	1	1	12	12	2	6
201328924894	354.37987	4	4	8	80	11	1	1	63	12	2	82
201328924926	13.629995	4	3	8	80	11	1	1	99	9	9999	77
201328924927	95.409965	4	5	8	80	11	1	1	55	64	5555	55
201328924927	95.409965	4	5	8	80	11	2	1	12	14	2	62
201328924927	95.409965	4	5	8	80	11	3	1	19	14	3	12
201328924958	19.6878	4	3	1	80	11	1	1	12	8	9999	77
201328924958	19.6878	4	3	1	80	11	2	1	12	8	9999	77
201328924980	347.8178	4	4	1	80	11	1	1	12	12	2	6
201328924984	6.5626	4	1	1	80	11	1	2	55	68	5555	55
201328924984	6.5626	4	1	1	80	11	2	2	12	12	1	12
201328924984	6.5626	4	1	1	80	11	3	1	55	63	5555	55
201328924984	6.5626	4	1	1	80	11	4	1	81	24	9999	77
201328924984	6.5626	4	1	1	80	11	5	1	0	1	9999	77
201328925006	19.6878	4	3	1	80	11	1	1	0	1	9999	77
201328925010	210.0032	4	6	1	80	11	1	1	12	12	2	6
201328925010	210.0032	4	6	1	80	11	2	2	12	12	3	6
201328925030	91.8764	4	5	1	80	11	1	1	55	64	5555	55
201328925030	91.8764	4	5	1	80	11	2	1	12	25	9999	77
201328925030	91.8764	4	5	1	80	11	3	1	55	69	5555	55
201328925030	91.8764	4	5	1	80	11	4	1	1	12	2	7
201328925030	91.8764	4	5	1	80	11	5	1	55	63	5555	55
201328925030	91.8764	4	5	1	80	11	6	1	98	35	9999	77
201328925030	91.8764	4	5	1	80	11	7	1	0	1	9999	77
201328925030	91.8764	4	5	1	80	11	8	2	55	64	5555	55
201328925030	91.8764	4	5	1	80	11	9	2	5	25	9999	77
201328925061	19.6878	4	3	3	80	11	1	1	12	12	2	12
201328925063	210.0032	4	6	3	80	11	1	1	55	65	5555	55
201328925063	210.0032	4	6	3	80	11	2	1	12	12	2	12
201328925103	328.13	4	4	17	80	11	1	1	83	12	2	62
201328925105	246.0975	4	6	17	80	11	1	1	12	12	2	6
201328925105	246.0975	4	6	17	80	11	2	2	12	12	3	6
201328925110	328.13	4	4	17	80	11	1	1	82	12	2	63
201328925147	347.8178	4	4	2	80	11	1	1	1	12	2	11
201328925216	19.6878	4	3	3	80	11	1	1	12	12	2	9
201328925228	25.060994	4	3	5	80	11	1	1	12	8	9999	77
201328925250	354.37987	4	4	8	80	11	1	2	12	12	1	6
201328925252	13.629995	4	3	8	80	11	1	2	12	12	1	6
201328925302	347.8178	4	4	1	80	11	1	1	12	12	2	83
201328925302	347.8178	4	4	1	80	11	2	1	12	12	3	9
201328925306	6.5626	4	1	1	80	11	1	1	55	63	5555	55
201328925306	6.5626	4	1	1	80	11	2	1	82	25	9999	77
201328925306	6.5626	4	1	1	80	11	3	1	14	33	9999	77
201328925306	6.5626	4	1	1	80	11	4	1	12	25	9999	77
201328925335	210.0032	4	6	1	80	11	1	1	82	12	2	62
201328925335	210.0032	4	6	1	80	11	2	1	83	12	2	62
201328925359	91.8764	4	5	1	80	11	1	1	55	63	5555	55
201328925359	91.8764	4	5	1	80	11	2	1	55	69	5555	55
201328925359	91.8764	4	5	1	80	11	3	1	55	68	5555	55
201328925359	91.8764	4	5	1	80	11	4	1	55	64	5555	55
201328925359	91.8764	4	5	1	80	11	5	1	12	38	9999	77
201328925359	91.8764	4	5	1	80	11	6	1	0	1	9999	77
201328925365	19.6878	4	3	1	80	11	1	1	12	9	9999	77
201328925428	347.8178	4	4	1	80	11	1	2	12	12	1	6
201328925452	347.8178	4	4	2	80	11	1	1	82	12	2	7
201328925485	91.8764	4	5	3	80	11	1	2	12	12	1	9
201328925504	347.8178	4	4	3	80	11	1	1	55	68	5555	55
201328925504	347.8178	4	4	3	80	11	2	1	12	12	2	12
201328925510	19.6878	4	3	4	80	11	1	1	12	8	9999	77
201328925514	210.0032	4	6	4	80	11	1	1	12	12	2	61
201328925533	27.764851	4	3	11	80	11	1	1	12	9	9999	77
201328925561	19.6878	4	3	1	80	11	1	1	0	1	9999	77
201328925578	6.5626	4	1	1	80	11	1	1	55	63	5555	55
201328925578	6.5626	4	1	1	80	11	2	1	98	34	9999	77
201328925578	6.5626	4	1	1	80	11	3	1	0	1	9999	77
201328925596	19.6878	4	3	1	80	11	1	1	2	8	9999	77
201328925598	210.0032	4	6	1	80	11	1	2	12	12	1	6
201328925598	210.0032	4	6	1	80	11	2	3	12	12	2	6
201328925598	210.0032	4	6	1	80	11	3	2	12	12	1	6
201328925598	210.0032	4	6	1	80	11	4	4	12	12	3	6
201328925598	210.0032	4	6	1	80	11	5	3	12	12	2	6
201328925610	91.8764	4	5	1	80	11	1	1	12	12	2	6
201328925610	91.8764	4	5	1	80	11	2	2	55	64	5555	55
201328925610	91.8764	4	5	1	80	11	3	2	12	25	9999	77
201328925610	91.8764	4	5	1	80	11	4	2	55	69	5555	55
201328925610	91.8764	4	5	1	80	11	5	1	61	12	2	63
201328925627	19.6878	4	3	2	80	11	1	1	11	9	9999	77
201328925651	350.853916	4	4	5	80	11	1	1	12	12	2	83
201328925651	350.853916	4	4	5	80	11	2	2	11	12	3	9
201328925656	25.060994	4	3	5	80	11	1	1	1	12	2	98
201328925672	25.060994	4	3	5	80	11	1	1	12	8	9999	77
201328925672	25.060994	4	3	5	80	11	2	1	12	8	9999	77
201328925673	87.713479	4	5	5	80	11	1	1	12	12	2	6
201328925673	87.713479	4	5	5	80	11	2	2	98	12	3	7
201328925673	87.713479	4	5	5	80	11	3	2	98	12	4	2
201328925673	87.713479	4	5	5	80	11	4	2	98	12	5	1
201328925673	87.713479	4	5	5	80	11	5	2	98	12	6	1
201328925673	87.713479	4	5	5	80	11	6	2	19	54	6	6
201328925673	87.713479	4	5	5	80	11	7	2	98	12	7	5
201328925674	12.530497	4	1	5	80	11	1	1	55	64	5555	55
201328925674	12.530497	4	1	5	80	11	2	1	12	42	9999	77
201328925675	12.530497	4	1	5	80	11	1	2	12	12	1	83
201328925683	204.449925	4	6	8	80	11	1	1	12	12	2	6
201328925726	347.8178	4	4	1	80	11	1	2	12	12	1	6
201328925730	59.0634	4	2	1	80	11	1	1	81	9	9999	77
201328925774	6.5626	4	1	3	80	11	1	1	55	64	5555	55
201328925774	6.5626	4	1	3	80	11	2	1	98	30	9999	77
201328925774	6.5626	4	1	3	80	11	3	1	55	65	5555	55
201328925774	6.5626	4	1	3	80	11	4	1	55	69	5555	55
201328925774	6.5626	4	1	3	80	11	5	1	55	64	5555	55
201328925774	6.5626	4	1	3	80	11	6	1	98	30	9999	77
201328925774	6.5626	4	1	3	80	11	7	1	0	1	9999	77
201328925776	210.0032	4	6	3	80	11	1	1	12	12	2	12
201328925782	19.6878	4	3	3	80	11	1	1	55	63	5555	55
201328925782	19.6878	4	3	3	80	11	2	1	81	9	9999	77
201328925803	25.060994	4	3	5	80	11	1	1	12	9	9999	77
201328925822	54.51998	4	2	8	80	11	1	1	55	63	5555	55
201328925822	54.51998	4	2	8	80	11	2	1	12	25	9999	77
201328925822	54.51998	4	2	8	80	11	3	1	12	30	9999	77
201328925822	54.51998	4	2	8	80	11	4	1	0	1	9999	77
201328925860	6.5626	4	1	1	80	11	1	1	55	63	5555	55
201328925860	6.5626	4	1	1	80	11	2	1	12	46	9999	77
201328925871	19.6878	4	3	1	80	11	1	1	0	1	9999	77
201328925895	19.6878	4	3	1	80	11	1	1	12	12	2	6
201328925918	210.0032	4	6	1	80	11	1	1	1	12	2	11
201328925928	91.8764	4	5	1	80	11	1	1	55	63	5555	55
201328925928	91.8764	4	5	1	80	11	2	1	12	46	9999	77
201328925928	91.8764	4	5	1	80	11	3	1	0	2	9999	77
201328925931	347.8178	4	4	1	80	11	1	1	12	12	2	6
201328925967	19.6878	4	3	1	80	11	1	1	9	9	9999	77
201328926001	6.5626	4	1	1	80	11	1	1	55	64	5555	55
201328926001	6.5626	4	1	1	80	11	2	1	12	24	9999	77
201328926001	6.5626	4	1	1	80	11	3	1	55	69	5555	55
201328926001	6.5626	4	1	1	80	11	4	1	55	63	5555	55
201328926001	6.5626	4	1	1	80	11	5	1	12	23	9999	77
201328926061	347.8178	4	4	2	80	11	1	1	12	12	2	62
201328926080	6.5626	4	1	1	80	11	1	1	12	12	2	12
201328926080	6.5626	4	1	1	80	11	2	1	12	12	3	12
201328926080	6.5626	4	1	1	80	11	3	1	55	63	5555	55
201328926080	6.5626	4	1	1	80	11	4	1	98	25	9999	77
201328926081	19.6878	4	3	1	80	11	1	1	55	63	5555	55
201328926081	19.6878	4	3	1	80	11	2	1	12	14	2	12
201328926087	91.8764	4	5	1	80	11	1	2	12	12	1	61
201328926087	91.8764	4	5	1	80	11	2	1	0	1	9999	77
201328926099	19.6878	4	3	1	80	11	1	1	81	12	2	61
201328926116	347.8178	4	4	1	80	11	1	1	12	12	2	6
201328926116	347.8178	4	4	1	80	11	2	2	82	12	3	62
201328926116	347.8178	4	4	1	80	11	3	1	55	64	5555	55
201328926116	347.8178	4	4	1	80	11	4	1	6	25	9999	77
201328926130	210.0032	4	6	1	80	11	1	2	12	12	1	6
201328926130	210.0032	4	6	1	80	11	2	3	12	12	2	6
201328926135	6.5626	4	1	1	80	11	1	1	55	63	5555	55
201328926135	6.5626	4	1	1	80	11	2	1	12	38	9999	77
201328926135	6.5626	4	1	1	80	11	3	1	12	35	9999	77
201328926135	6.5626	4	1	1	80	11	4	1	0	3	9999	77
201328926136	6.5626	4	1	1	80	11	1	2	12	12	1	81
201328926136	6.5626	4	1	1	80	11	2	1	55	64	5555	55
201328926136	6.5626	4	1	1	80	11	3	1	98	46	9999	77
201328926137	6.5626	4	1	1	80	11	1	1	12	12	2	6
201328926137	6.5626	4	1	1	80	11	2	1	55	63	5555	55
201328926137	6.5626	4	1	1	80	11	3	1	12	24	9999	77
201328926137	6.5626	4	1	1	80	11	4	1	12	59	9999	77
201328926137	6.5626	4	1	1	80	11	5	1	12	38	9999	77
201328926137	6.5626	4	1	1	80	11	6	1	0	1	9999	77
201328926146	210.0032	4	6	2	80	11	1	1	55	64	5555	55
201328926146	210.0032	4	6	2	80	11	2	1	62	33	9999	77
201328926147	91.8764	4	5	2	80	11	1	2	12	12	1	62
201328926176	347.8178	4	4	3	80	11	1	1	83	9	9999	77
201328926178	19.6878	4	3	4	80	11	1	1	10	9	9999	77
201328926193	25.060994	4	3	5	80	11	1	1	4	9	9999	77
201328926195	25.060994	4	3	5	80	11	1	1	12	9	9999	77
201328926200	350.853916	4	4	5	80	11	1	1	55	63	5555	55
201328926200	350.853916	4	4	5	80	11	2	1	3	40	9999	77
201328926212	354.37987	4	4	8	80	11	1	1	61	12	2	81
201328926216	13.629995	4	3	8	80	11	1	1	61	12	2	82
201328926216	13.629995	4	3	8	80	11	2	1	12	12	3	6
201328926216	13.629995	4	3	8	80	11	3	1	81	12	4	62
201328926216	13.629995	4	3	8	80	11	4	4	12	12	5	6
201328926236	95.409965	4	5	8	80	11	1	1	6	12	4	12
201328926236	95.409965	4	5	8	80	11	2	1	63	12	2	63
201328926236	95.409965	4	5	8	80	11	3	2	12	12	3	6
201328926249	360.943063	4	4	11	80	11	1	1	12	12	2	63
201328926250	27.764851	4	3	11	80	11	1	1	55	63	5555	55
201328926250	27.764851	4	3	11	80	11	2	1	12	24	9999	77
201328926252	27.764851	4	3	11	80	11	1	1	12	8	9999	77
201328926266	27.764851	4	3	11	80	11	1	1	83	9	9999	77
201328926268	360.943063	4	4	11	80	11	1	1	12	12	2	6
201328926271	83.294553	4	5	11	80	11	1	2	12	12	1	82
201328926273	27.764851	4	3	11	80	11	1	1	6	8	9999	77
201328926278	27.764851	4	3	11	80	11	1	1	14	8	9999	77
201328926286	19.6878	4	3	1	80	11	1	1	62	9	9999	77
201328926319	19.6878	4	3	1	80	11	1	1	55	64	5555	55
201328926319	19.6878	4	3	1	80	11	2	1	61	25	9999	77
201328926346	59.0634	4	2	1	80	11	1	1	82	12	2	62
201328926346	59.0634	4	2	1	80	11	2	2	55	63	5555	55
201328926346	59.0634	4	2	1	80	11	3	2	82	25	9999	77
201328926346	59.0634	4	2	1	80	11	4	1	0	1	9999	77
201328926347	91.8764	4	5	1	80	11	1	1	12	12	2	6
201328926347	91.8764	4	5	1	80	11	2	2	12	12	3	6
201328926347	91.8764	4	5	1	80	11	3	2	55	63	5555	55
201328926347	91.8764	4	5	1	80	11	4	2	3	24	9999	77
201328926366	91.8764	4	5	3	80	11	1	2	12	12	1	62
201328926376	210.0032	4	6	3	80	11	1	1	12	41	9999	77
201328926376	210.0032	4	6	3	80	11	2	1	12	38	9999	77
201328926376	210.0032	4	6	3	80	11	3	1	12	19	9999	77
201328926389	347.8178	4	4	1	80	11	1	1	12	11	9999	77
201328926392	19.6878	4	3	1	80	11	1	1	9	12	2	82
