CASENUM	VEH_NO	PER_NO	WEIGHT	REGION	STRATUM	PJ	PSU	PSUSTRAT	MTM_CRSH
201322029025	0	1	19.2304	4	3	1	81	11	21
201322029438	0	1	19.2304	4	3	5	81	11	0
201322029906	0	1	19.2304	4	3	3	81	11	0
201322030630	0	1	24.038	4	3	10	81	11	9
201322030822	0	1	19.2304	4	3	1	81	11	2
201322030822	0	1	19.2304	4	3	1	81	11	3
201322031149	0	1	19.2304	4	3	5	81	11	0
201322031629	0	1	19.2304	4	3	1	81	11	0
201322032491	0	1	19.2304	4	3	3	81	11	2
201322032942	0	1	19.2304	4	3	1	81	11	2
201322032942	0	1	19.2304	4	3	1	81	11	6
201322033043	0	1	19.2304	4	3	1	81	11	2
201322033043	0	1	19.2304	4	3	1	81	11	3
201322033043	0	1	19.2304	4	3	1	81	11	9
201322033043	0	1	19.2304	4	3	1	81	11	21
201322033161	0	1	19.2304	4	3	1	81	11	1
201322033388	0	1	19.2304	4	3	4	81	11	0
201322033687	0	1	19.2304	4	3	3	81	11	0
201322034139	0	1	19.2304	4	3	1	81	11	2
201322034647	0	1	19.2304	4	3	1	81	11	1
201322035103	0	1	19.2304	4	3	3	81	11	2
201322035686	0	1	19.2304	4	3	1	81	11	0
201322036266	0	1	19.2304	4	3	4	81	11	0
201322036977	0	1	19.2304	4	3	3	81	11	1
201322036977	0	1	19.2304	4	3	3	81	11	2
201322037054	0	1	19.2304	4	3	1	81	11	19
201322037433	0	1	21.313678	4	3	11	81	11	1
201322037592	0	1	19.2304	4	3	1	81	11	0
201322353104	0	1	21.888	4	3	1	82	10	0
201322353118	0	1	21.888	4	3	1	82	10	0
201322353130	0	1	21.888	4	3	1	82	10	1
201322353335	0	1	21.888	4	3	1	82	10	2
201322353335	0	1	21.888	4	3	1	82	10	3
201322353763	0	1	21.888	4	3	1	82	10	2
201322353793	0	1	21.888	4	3	1	82	10	0
201322353961	0	1	21.888	4	3	1	82	10	0
201322354001	0	1	21.888	4	3	1	82	10	0
201322354029	0	1	21.888	4	3	1	82	10	0
201322354296	0	1	21.888	4	3	1	82	10	0
201322354490	0	1	21.888	4	3	1	82	10	0
201322354510	0	1	21.888	4	3	1	82	10	21
201322354526	0	1	21.888	4	3	1	82	10	0
201322354758	0	1	21.888	4	3	1	82	10	0
201322354783	0	1	21.888	4	3	1	82	10	0
201322354783	0	2	21.888	4	3	1	82	10	0
201322355317	0	1	350.208	4	4	1	82	10	0
201322355438	0	1	21.888	4	3	1	82	10	4
201322355467	0	1	21.888	4	3	1	82	10	0
201322355492	0	1	21.888	4	3	1	82	10	8
201322355863	0	1	21.888	4	3	1	82	10	0
201322356024	0	1	21.888	4	3	1	82	10	0
201322356149	0	1	21.888	4	3	1	82	10	0
201322356296	0	1	21.888	4	3	1	82	10	0
201322356332	0	1	21.888	4	3	1	82	10	1
201322356332	0	1	21.888	4	3	1	82	10	2
201322356332	0	1	21.888	4	3	1	82	10	12
201322356674	0	1	21.888	4	3	1	82	10	0
201322356811	0	1	21.888	4	3	1	82	10	0
201322356836	0	1	21.888	4	3	1	82	10	0
201322357333	0	1	21.888	4	3	1	82	10	9
201322357463	0	1	21.888	4	3	1	82	10	0
201322357632	0	1	21.888	4	3	1	82	10	2
201322357632	0	1	21.888	4	3	1	82	10	3
201322357954	0	1	21.888	4	3	1	82	10	1
201322357954	0	1	21.888	4	3	1	82	10	6
201322357954	0	1	21.888	4	3	1	82	10	12
201322357965	0	1	21.888	4	3	1	82	10	0
201322357978	0	1	21.888	4	3	1	82	10	0
201322358076	0	1	21.888	4	3	1	82	10	0
201322358164	0	1	21.888	4	3	1	82	10	0
201322358490	0	1	21.888	4	3	1	82	10	0
201322358521	0	1	21.888	4	3	1	82	10	0
201322358627	0	1	21.888	4	3	1	82	10	0
201322358808	0	1	21.888	4	3	1	82	10	0
201322358831	0	1	21.888	4	3	1	82	10	0
201322358945	0	1	21.888	4	3	1	82	10	0
201322359064	0	1	21.888	4	3	1	82	10	0
201322359318	0	1	21.888	4	3	1	82	10	21
201322359330	0	1	21.888	4	3	1	82	10	0
201322359336	0	1	21.888	4	3	1	82	10	0
201322359372	0	1	21.888	4	3	1	82	10	0
201322359389	0	1	21.888	4	3	1	82	10	6
201322359389	0	1	21.888	4	3	1	82	10	8
201322359389	0	1	21.888	4	3	1	82	10	21
201322359738	0	1	21.888	4	3	1	82	10	0
201322359756	0	1	21.888	4	3	1	82	10	0
201322359909	0	1	21.888	4	3	1	82	10	1
201322359909	0	1	21.888	4	3	1	82	10	2
201322359909	0	1	21.888	4	3	1	82	10	19
201322359929	0	1	21.888	4	3	1	82	10	9
201322360035	0	1	21.888	4	3	1	82	10	2
201322360200	0	1	21.888	4	3	1	82	10	2
201322360217	0	1	21.888	4	3	1	82	10	0
201322360309	0	1	21.888	4	3	1	82	10	0
201322360671	0	1	21.888	4	3	1	82	10	0
201322360683	0	1	21.888	4	3	1	82	10	2
201322360683	0	1	21.888	4	3	1	82	10	3
201322360878	0	1	21.888	4	3	1	82	10	1
201322360878	0	1	21.888	4	3	1	82	10	2
201322361221	0	1	21.888	4	3	1	82	10	0
201322361231	0	1	21.888	4	3	1	82	10	16
201322361240	0	1	21.888	4	3	1	82	10	1
201322361257	0	1	21.888	4	3	1	82	10	0
201322361570	0	1	21.888	4	3	1	82	10	1
201322361602	0	1	21.888	4	3	1	82	10	0
201322361613	0	1	21.888	4	3	1	82	10	0
201322361807	0	1	21.888	4	3	1	82	10	0
201322361819	0	1	21.888	4	3	1	82	10	0
201322362135	0	1	21.888	4	3	1	82	10	2
201322362135	0	1	21.888	4	3	1	82	10	3
201322362135	0	1	21.888	4	3	1	82	10	10
201322362323	0	1	21.888	4	3	1	82	10	0
201322362554	0	1	21.888	4	3	1	82	10	0
201322362963	0	1	21.888	4	3	1	82	10	6
201322362996	0	1	21.888	4	3	1	82	10	0
201322363162	0	1	21.888	4	3	1	82	10	99
201322363187	0	1	21.888	4	3	1	82	10	1
201322363511	0	1	21.888	4	3	1	82	10	0
201322363533	0	1	21.888	4	3	1	82	10	1
201322363562	0	1	21.888	4	3	1	82	10	0
201322363767	0	1	21.888	4	3	1	82	10	0
201322363767	0	2	21.888	4	3	1	82	10	0
201322363784	0	1	21.888	4	3	1	82	10	0
201322364015	0	1	21.888	4	3	1	82	10	0
201322364027	0	1	21.888	4	3	1	82	10	0
201322364052	0	1	21.888	4	3	1	82	10	0
201322364098	0	1	21.888	4	3	1	82	10	0
201322364111	0	1	21.888	4	3	1	82	10	0
201322364157	0	1	21.888	4	3	1	82	10	99
201322364278	0	1	21.888	4	3	1	82	10	0
201322364791	0	1	21.888	4	3	1	82	10	1
201322364791	0	1	21.888	4	3	1	82	10	2
201322364808	0	1	21.888	4	3	1	82	10	0
201322364818	0	1	21.888	4	3	1	82	10	0
201322364836	0	1	21.888	4	3	1	82	10	0
201322365184	0	1	21.888	4	3	1	82	10	0
201322365217	0	1	21.888	4	3	1	82	10	1
201322365217	0	1	21.888	4	3	1	82	10	12
201322365411	0	1	21.888	4	3	1	82	10	1
201322365446	0	1	21.888	4	3	1	82	10	0
201322365461	0	1	21.888	4	3	1	82	10	0
201322365474	0	1	21.888	4	3	1	82	10	2
201322365474	0	1	21.888	4	3	1	82	10	3
201322365474	0	1	21.888	4	3	1	82	10	12
201322365674	0	1	21.888	4	3	1	82	10	0
201322365697	0	1	21.888	4	3	1	82	10	0
201322365721	0	1	21.888	4	3	1	82	10	0
201322366024	0	1	21.888	4	3	1	82	10	0
201322366488	0	1	21.888	4	3	1	82	10	0
201322366532	0	1	21.888	4	3	1	82	10	0
201322366755	0	1	350.208	4	4	1	82	10	0
201322366804	0	1	21.888	4	3	1	82	10	0
201322366809	0	1	21.888	4	3	1	82	10	21
201322366980	0	1	21.888	4	3	1	82	10	0
201322367439	0	1	21.888	4	3	1	82	10	0
201322367458	0	1	21.888	4	3	1	82	10	1
201322367560	0	1	21.888	4	3	1	82	10	0
201322367704	0	1	21.888	4	3	1	82	10	0
201322367722	0	1	21.888	4	3	1	82	10	0
201322367741	0	1	21.888	4	3	1	82	10	3
201326634240	0	1	21.2195	1	3	1	26	2	0
201326634842	0	1	25.016688	1	3	9	26	2	0
201326635735	0	1	25.016688	1	3	9	26	2	4
201326636253	0	1	16.661212	1	3	3	26	2	0
201326636706	0	1	21.2195	1	3	2	26	2	12
201326637037	0	1	347.9998	1	4	1	26	2	0
201326637065	0	1	15.802204	1	3	7	26	2	7
201326637380	0	1	15.802204	1	3	7	26	2	17
201326637383	0	1	15.802204	1	3	7	26	2	1
201326637449	0	1	16.661212	1	3	3	26	2	0
201326637630	0	1	33.326668	1	3	13	26	2	0
201326637743	0	1	25.016688	1	3	9	26	2	2
201326637743	0	1	25.016688	1	3	9	26	2	3
201326638075	0	1	21.2195	1	3	1	26	2	99
201326638300	0	1	21.2195	1	3	1	26	2	0
201326639021	0	1	15.802204	1	3	7	26	2	0
201326640191	0	1	16.661212	1	3	3	26	2	0
201327222869	0	1	24.1404	1	3	2	25	1	0
201327222928	0	1	24.1404	1	3	3	25	1	0
201327222933	0	1	350.0358	1	4	3	25	1	0
201327223102	0	1	16.671056	1	3	2	24	1	21
201327223244	0	1	17.389047	1	3	7	24	1	0
201327223335	0	1	79.946326	1	2	12	24	1	0
201327223473	0	1	17.102034	1	3	5	24	1	0
201327223487	0	1	28.446094	1	3	9	24	1	21
201327223605	0	1	40.613568	1	3	6	25	1	0
201327223630	0	1	24.1404	1	3	2	25	1	0
201327223668	0	1	24.1404	1	3	2	25	1	0
201327223837	0	1	39.973163	1	3	12	24	1	0
201327223844	0	1	24.1404	1	3	1	25	1	0
201327223879	0	1	45.172361	1	3	7	25	1	19
201327223951	0	1	28.446094	1	3	9	24	1	99
201327224013	0	1	40.613568	1	3	6	25	1	0
201327224224	0	1	39.973163	1	3	12	24	1	0
201327224266	0	1	24.1404	1	3	3	25	1	1
201327224394	0	1	16.671056	1	3	2	24	1	21
201327224456	0	1	60.351	1	2	1	25	1	0
201327224457	0	1	24.1404	1	3	1	25	1	0
201327224606	0	1	24.1404	1	3	2	25	1	2
201327224669	0	1	107.092608	1	3	14	25	1	0
201327224730	0	1	107.092608	1	3	14	25	1	0
201327225023	0	1	16.671056	1	3	2	24	1	0
201327225026	0	1	350.092176	1	4	2	24	1	0
201327225073	0	1	39.973163	1	3	12	24	1	2
201327225507	0	1	24.1404	1	3	3	25	1	0
201327225560	0	1	321.277824	1	4	14	25	1	1
201327225606	0	1	17.389047	1	3	7	24	1	0
201327225623	0	1	39.973163	1	3	12	24	1	8
201327225647	0	1	39.973163	1	3	12	24	1	0
201327225706	0	1	341.353128	1	4	9	24	1	2
201327225715	0	1	28.446094	1	3	9	24	1	21
201327225734	0	1	341.353128	1	4	9	24	1	0
201327225819	0	1	45.172361	1	3	7	25	1	0
201327225840	0	1	24.1404	1	3	1	25	1	0
201327225978	0	1	17.102034	1	3	5	24	1	2
201327226020	0	1	359.758467	1	4	12	24	1	0
201327226116	0	1	17.389047	1	3	7	24	1	21
201327226228	0	1	28.446094	1	3	9	24	1	0
201327226311	0	1	24.1404	1	3	1	25	1	0
201327226352	0	1	24.1404	1	3	2	25	1	5
201327226383	0	1	321.277824	1	4	14	25	1	0
201327226494	0	1	17.389047	1	3	7	24	1	0
201327226694	0	1	107.092608	1	3	14	25	1	1
201327226868	0	1	24.1404	1	3	3	25	1	0
201327226932	0	1	40.613568	1	2	6	25	1	21
201327226934	0	1	81.227136	1	5	6	25	1	0
201327226934	0	2	81.227136	1	5	6	25	1	0
201327227017	0	1	17.389047	1	3	7	24	1	7
201327227069	0	1	28.446094	1	3	9	24	1	2
201327227081	0	1	28.446094	1	3	9	24	1	0
201327227182	0	1	24.1404	1	3	3	25	1	7
201327227191	0	1	40.613568	1	3	6	25	1	21
201327227236	0	1	16.7208	1	3	1	24	1	0
201327227336	0	1	40.613568	1	3	6	25	1	1
201327227413	0	1	24.1404	1	3	1	25	1	98
201327227427	0	1	24.1404	1	3	2	25	1	2
201327227427	0	1	24.1404	1	3	2	25	1	3
201327227445	0	1	40.613568	1	3	6	25	1	1
201327227479	0	1	24.1404	1	3	2	25	1	1
201327227479	0	2	24.1404	1	3	2	25	1	1
201327227479	0	3	24.1404	1	3	2	25	1	1
201327227518	0	1	321.277824	1	4	14	25	1	3
201327227523	0	1	359.758467	1	4	12	24	1	99
201327227774	0	1	24.1404	1	3	2	25	1	0
201327227800	0	1	107.092608	1	3	14	25	1	2
201327227820	0	1	16.671056	1	3	2	24	1	0
201327227885	0	1	17.102034	1	3	5	24	1	1
201327227977	0	1	39.973163	1	3	12	24	1	1
201327228144	0	1	17.389047	1	3	7	24	1	1
201327228144	0	1	17.389047	1	3	7	24	1	2
201327228192	0	1	359.758467	1	4	12	24	1	1
201327228192	0	1	359.758467	1	4	12	24	1	21
201327228257	0	1	45.172361	1	3	7	25	1	0
201327228475	0	1	39.973163	1	3	12	24	1	0
201327228501	0	1	16.7208	1	3	1	24	1	0
201327228570	0	1	24.1404	1	3	1	25	1	0
201327228594	0	1	321.277824	1	4	14	25	1	0
201327228604	0	1	321.277824	1	4	14	25	1	0
201327228666	0	1	17.102034	1	3	5	24	1	21
201327228714	0	1	28.446094	1	3	9	24	1	0
201327228714	0	2	28.446094	1	3	9	24	1	0
201327228754	0	1	17.102034	1	3	5	24	1	0
201327228754	0	2	17.102034	1	3	5	24	1	0
201327228776	0	1	17.102034	1	3	5	24	1	99
201327228899	0	1	359.758467	1	4	12	24	1	0
201327228919	0	1	24.1404	1	3	3	25	1	0
201327228921	0	1	350.0358	1	4	3	25	1	1
201327228961	0	1	321.277824	1	4	14	25	1	0
201327228964	0	1	321.277824	1	4	14	25	1	0
201327229004	0	1	350.0358	1	4	1	25	1	0
201327229041	0	1	24.1404	1	3	2	25	1	0
201327229088	0	1	361.378888	1	4	7	25	1	0
201327229172	0	1	28.446094	1	3	9	24	1	0
201327229175	0	1	341.353128	1	4	9	24	1	0
201327229205	0	1	28.446094	1	3	9	24	1	3
201327229238	0	1	24.1404	1	3	2	25	1	0
201327229248	0	1	45.172361	1	2	7	25	1	0
201327229289	0	1	361.378888	1	4	7	25	1	99
201327229401	0	1	39.973163	1	3	12	24	1	0
201327229536	0	1	350.0358	1	4	2	25	1	0
201327229663	0	1	17.102034	1	3	5	24	1	0
201327229716	0	1	17.102034	1	3	5	24	1	0
201327229749	0	1	351.1368	1	4	1	24	1	0
201327229763	0	1	16.7208	1	3	1	24	1	0
201327229889	0	1	24.1404	1	3	2	25	1	2
201327229889	0	1	24.1404	1	3	2	25	1	3
201327229955	0	1	365.522112	1	4	6	25	1	2
201327230025	0	1	24.1404	1	3	1	25	1	2
201327230025	0	1	24.1404	1	3	1	25	1	3
201327230025	0	1	24.1404	1	3	1	25	1	21
201327230508	0	1	341.353128	1	4	9	24	1	0
201327230511	0	1	28.446094	1	3	9	24	1	0
201328002965	0	1	323.2422	3	4	1	28	9	0
201328003192	0	1	161.6211	3	3	3	28	9	1
201328003192	0	1	161.6211	3	3	3	28	9	2
201328003445	0	1	161.6211	3	3	1	28	9	1
201328003726	0	1	161.6211	3	5	1	28	9	19
201328110460	0	1	61.5243	2	3	3	31	6	0
201328111251	0	1	61.5243	2	3	3	31	6	0
201328111257	0	1	61.5243	2	3	3	31	6	0
201328111259	0	1	369.1458	2	4	3	31	6	0
201328111547	0	1	61.5243	2	3	3	31	6	12
201328111547	0	1	61.5243	2	3	3	31	6	21
201328111654	0	1	43.973436	2	3	5	29	5	2
201328111893	0	1	43.973436	2	3	5	29	5	0
201328111893	0	2	43.973436	2	3	5	29	5	0
201328111948	0	1	61.5243	2	3	3	31	6	2
201328111948	0	1	61.5243	2	3	3	31	6	3
201328111993	0	1	61.5243	2	3	4	31	6	0
201328111993	0	2	61.5243	2	3	4	31	6	0
201328112024	0	1	38.981457	2	3	4	29	5	16
201328112051	0	1	61.5243	2	3	3	31	6	1
201328112179	0	1	43.973436	2	3	5	29	5	0
201328112496	0	1	121.606255	2	3	10	29	5	1
201328112496	0	1	121.606255	2	3	10	29	5	3
201328112496	0	1	121.606255	2	3	10	29	5	12
201328112588	0	1	43.973436	2	3	5	29	5	12
201328112735	0	1	61.5243	2	3	3	31	6	0
201328112854	0	1	121.606255	2	3	10	29	5	2
201328112854	0	1	121.606255	2	3	10	29	5	3
201328234798	0	1	22.638672	2	3	1	30	4	1
201328234798	0	1	22.638672	2	3	1	30	4	2
201328235121	0	1	61.5243	2	3	1	31	6	0
201328235244	0	1	61.5243	2	2	1	31	6	0
201328235269	0	1	17.1835	2	3	1	29	5	0
201328235647	0	1	22.638672	2	3	1	30	4	1
201328235647	0	1	22.638672	2	3	1	30	4	2
201328235744	0	1	22.638672	2	3	1	30	4	0
201328236174	0	1	22.638672	2	3	1	30	4	1
201328237328	0	1	22.638672	2	3	1	30	4	4
201328237366	0	1	22.638672	2	3	1	30	4	10
201328237493	0	1	20.3952	2	3	2	30	4	0
201328237543	0	1	22.638672	2	3	1	30	4	0
201328237669	0	1	22.638672	2	3	1	30	4	0
201328237963	0	1	22.638672	2	3	1	30	4	4
201328238543	0	1	22.638672	2	3	1	30	4	0
201328238632	0	1	22.638672	2	3	1	30	4	1
201328238632	0	1	22.638672	2	3	1	30	4	2
201328238849	0	1	22.638672	2	3	1	30	4	0
201328239009	0	1	22.638672	2	3	1	30	4	99
201328239118	0	1	22.638672	2	3	1	30	4	2
201328239118	0	1	22.638672	2	3	1	30	4	3
201328239164	0	1	22.638672	2	3	1	30	4	7
201328239206	0	1	22.638672	2	3	1	30	4	0
201328239450	0	1	17.1835	2	3	2	29	5	2
201328239450	0	1	17.1835	2	3	2	29	5	3
201328239739	0	1	22.638672	2	3	1	30	4	0
201328239748	0	1	22.638672	2	3	1	30	4	0
201328239792	0	1	22.638672	2	3	1	30	4	99
201328239852	0	1	22.638672	2	3	1	30	4	0
201328240212	0	1	22.638672	2	3	1	30	4	0
201328240237	0	1	22.638672	2	3	1	30	4	1
201328240505	0	1	22.638672	2	3	1	30	4	7
201328240752	0	1	22.638672	2	3	1	30	4	0
201328240886	0	1	20.3952	2	3	3	30	4	0
201328240997	0	1	22.638672	2	3	1	30	4	98
201328241028	0	1	22.638672	2	3	1	30	4	1
201328241103	0	1	22.638672	2	3	1	30	4	99
201328241350	0	1	22.638672	2	3	1	30	4	1
201328241350	0	1	22.638672	2	3	1	30	4	2
201328241353	0	1	22.638672	2	3	1	30	4	1
201328241628	0	1	22.638672	2	3	1	30	4	1
201328241906	0	1	22.638672	2	3	1	30	4	2
201328242036	0	1	22.638672	2	3	1	30	4	0
201328242538	0	1	22.638672	2	3	1	30	4	2
201328242538	0	1	22.638672	2	3	1	30	4	6
201328242538	0	2	22.638672	2	3	1	30	4	2
201328242538	0	2	22.638672	2	3	1	30	4	6
201328242937	0	1	22.638672	2	3	1	30	4	4
201328242957	0	1	22.638672	2	3	1	30	4	0
201328243278	0	1	22.638672	2	3	1	30	4	21
201328243550	0	1	22.638672	2	3	1	30	4	0
201328243568	0	1	22.638672	2	3	1	30	4	0
201328244066	0	1	22.638672	2	3	1	30	4	2
201328244066	0	1	22.638672	2	3	1	30	4	3
201328244356	0	1	22.638672	2	3	1	30	4	0
201328312924	0	1	79.6551	3	3	1	51	9	2
201328312982	0	1	79.6551	3	5	1	51	9	0
201328313113	0	1	238.9653	3	6	1	51	9	0
201328313339	0	1	79.6551	3	3	1	51	9	0
201328313663	0	1	79.6551	3	3	1	51	9	0
201328313730	0	1	79.6551	3	3	1	51	9	2
201328313730	0	1	79.6551	3	3	1	51	9	19
201328314141	0	1	79.6551	3	3	1	51	9	0
201328314308	0	1	79.6551	3	3	1	51	9	2
201328314368	0	1	79.6551	3	3	1	51	9	1
201328314368	0	1	79.6551	3	3	1	51	9	2
201328314385	0	1	79.6551	3	3	1	51	9	2
201328314462	0	1	79.6551	3	3	1	51	9	1
201328314462	0	1	79.6551	3	3	1	51	9	2
201328314483	0	1	79.6551	3	3	1	51	9	2
201328314628	0	1	79.6551	3	3	1	51	9	1
201328314628	0	1	79.6551	3	3	1	51	9	2
201328314679	0	1	79.6551	3	3	1	51	9	0
201328314816	0	1	79.6551	3	3	1	51	9	0
201328315137	0	1	79.6551	3	3	1	51	9	2
201328315137	0	1	79.6551	3	3	1	51	9	12
201328315137	0	1	79.6551	3	3	1	51	9	19
201328315696	0	1	79.6551	3	3	1	51	9	1
201328315696	0	1	79.6551	3	3	1	51	9	2
201328315945	0	1	79.6551	3	3	1	51	9	1
201328315945	0	1	79.6551	3	3	1	51	9	2
201328315955	0	1	79.6551	3	3	1	51	9	1
201328315955	0	1	79.6551	3	3	1	51	9	2
201328316010	0	1	79.6551	3	3	1	51	9	1
201328316010	0	1	79.6551	3	3	1	51	9	2
201328316543	0	1	79.6551	3	3	1	51	9	2
201328316598	0	1	79.6551	3	3	1	51	9	0
201328316634	0	1	79.6551	3	3	1	51	9	2
201328424582	0	1	24.553	3	3	3	62	8	1
201328424582	0	1	24.553	3	3	3	62	8	3
201328424607	0	1	40.029247	3	3	6	62	8	2
201328424607	0	1	40.029247	3	3	6	62	8	3
201328425391	0	1	24.553	3	3	2	62	8	98
201328425426	0	1	24.553	3	3	4	62	8	99
201328425465	0	1	24.553	3	3	2	62	8	2
201328425493	0	1	24.553	3	3	2	62	8	0
201328425661	0	1	343.742	3	4	2	62	8	99
201328425889	0	1	24.553	3	3	2	62	8	2
201328425889	0	1	24.553	3	3	2	62	8	3
201328426047	0	1	24.553	3	3	4	62	8	99
201328426096	0	1	24.553	3	3	2	62	8	2
201328426355	0	1	24.553	3	3	2	62	8	19
201328426442	0	1	24.553	3	3	2	62	8	1
201328426442	0	1	24.553	3	3	2	62	8	2
201328426579	0	1	24.553	3	3	2	62	8	2
201328426730	0	1	24.553	3	3	2	62	8	2
201328426730	0	1	24.553	3	3	2	62	8	19
201328426763	0	1	70.848173	3	3	8	62	8	0
201328427146	0	1	24.553	3	3	2	62	8	0
201328427198	0	1	24.553	3	3	5	62	8	0
201328427576	0	1	40.029247	3	3	6	62	8	1
201328427650	0	1	24.553	3	3	3	62	8	2
201328427650	0	1	24.553	3	3	3	62	8	13
201328427650	0	1	24.553	3	3	3	62	8	14
201328427650	0	1	24.553	3	3	3	62	8	19
201328427668	0	1	24.553	3	3	4	62	8	9
201328427704	0	1	24.553	3	3	17	62	8	2
201328427704	0	1	24.553	3	3	17	62	8	12
201328427787	0	1	24.553	3	3	3	62	8	2
201328427787	0	1	24.553	3	3	3	62	8	3
201328427837	0	1	24.553	3	3	2	62	8	0
201328427878	0	1	360.263223	3	4	6	62	8	1
201328428284	0	1	24.553	3	3	2	62	8	9
201328532816	0	1	18.8808	3	3	1	64	7	98
201328532966	0	1	18.8808	3	3	1	64	7	1
201328533174	0	1	18.8808	3	3	1	64	7	4
201328533174	0	2	18.8808	3	3	1	64	7	4
201328533289	0	1	18.8808	3	3	1	64	7	0
201328533326	0	1	18.8808	3	3	1	64	7	2
201328533326	0	1	18.8808	3	3	1	64	7	12
201328533580	0	1	18.8808	3	3	1	64	7	0
201328533765	0	1	18.8808	3	3	1	64	7	99
201328533939	0	1	18.8808	3	3	1	64	7	1
201328533939	0	1	18.8808	3	3	1	64	7	2
201328533989	0	1	18.8808	3	3	1	64	7	0
201328534170	0	1	18.8808	3	3	1	64	7	0
201328534275	0	1	18.8808	3	3	1	64	7	13
201328534275	0	1	18.8808	3	3	1	64	7	15
201328534288	0	1	18.8808	3	3	1	64	7	2
201328534288	0	1	18.8808	3	3	1	64	7	12
201328534645	0	1	18.8808	3	3	1	64	7	0
201328535010	0	1	18.8808	3	3	1	64	7	1
201328535507	0	1	18.8808	3	3	1	64	7	0
201328535606	0	1	349.2948	3	4	1	64	7	0
201328535606	0	2	349.2948	3	4	1	64	7	0
201328535606	0	3	349.2948	3	4	1	64	7	0
201328535606	0	4	349.2948	3	4	1	64	7	0
201328535773	0	1	18.8808	3	3	1	64	7	1
201328536688	0	1	18.8808	3	3	1	64	7	0
201328537354	0	1	18.8808	3	3	1	64	7	2
201328537493	0	1	18.8808	3	3	1	64	7	2
201328537755	0	1	18.8808	3	3	1	64	7	0
201328537773	0	1	18.8808	3	3	1	64	7	0
201328537997	0	1	18.8808	3	3	1	64	7	1
201328538224	0	1	18.8808	3	3	1	64	7	0
201328539216	0	1	18.8808	3	3	1	64	7	0
201328539394	0	1	18.8808	3	3	1	64	7	0
201328539394	0	2	18.8808	3	3	1	64	7	0
201328539664	0	1	18.8808	3	3	2	64	7	1
201328539939	0	1	18.8808	3	3	1	64	7	1
201328539945	0	1	18.8808	3	3	1	64	7	0
201328540055	0	1	18.8808	3	3	1	64	7	99
201328540620	0	1	18.8808	3	3	1	64	7	13
201328540620	0	1	18.8808	3	3	1	64	7	14
201328540620	0	1	18.8808	3	3	1	64	7	19
201328541022	0	1	18.8808	3	3	1	64	7	0
201328541061	0	1	18.8808	3	3	1	64	7	0
201328541255	0	1	18.8808	3	3	1	64	7	0
201328541616	0	1	18.8808	3	3	1	64	7	0
201328542020	0	1	18.8808	3	3	1	64	7	1
201328542020	0	1	18.8808	3	3	1	64	7	2
201328542117	0	1	18.8808	3	3	1	64	7	0
201328542176	0	1	18.8808	3	3	1	64	7	1
201328542449	0	1	18.8808	3	3	1	64	7	99
201328542715	0	1	18.8808	3	3	1	64	7	0
201328543621	0	1	18.8808	3	3	1	64	7	2
201328543824	0	1	18.8808	3	3	1	64	7	19
201328543847	0	1	18.8808	3	3	1	64	7	1
201328543847	0	1	18.8808	3	3	1	64	7	2
201328544349	0	1	18.8808	3	3	1	64	7	0
201328544672	0	1	18.8808	3	3	2	64	7	0
201328716881	0	1	24.6936	2	3	2	71	5	99
201328717262	0	1	24.6936	2	3	3	71	5	0
201328717340	0	1	24.6936	2	3	2	71	5	0
201328717948	0	1	24.6936	2	3	3	71	5	1
201328718498	0	1	24.6936	2	3	1	71	5	4
201328718969	0	1	361.907307	2	4	7	71	5	0
201328719139	0	1	24.6936	2	3	5	71	5	0
201328719159	0	1	81.130823	2	3	10	71	5	0
201328719441	0	1	24.6936	2	3	4	71	5	0
201328719561	0	1	61.734	2	2	1	71	5	2
201328719561	0	1	61.734	2	2	1	71	5	3
201328720063	0	1	81.130823	2	3	10	71	5	0
201328720073	0	1	81.130823	2	3	10	71	5	0
201328720092	0	1	81.130823	2	3	10	71	5	0
201328720359	0	1	24.6936	2	3	3	71	5	0
201328720393	0	1	81.130823	2	3	10	71	5	0
201328720399	0	1	81.130823	2	3	10	71	5	6
201328720500	0	1	24.6936	2	3	2	71	5	0
201328720976	0	1	24.6936	2	3	4	71	5	0
201328721084	0	1	24.6936	2	3	2	71	5	0
201328721387	0	1	24.6936	2	3	1	71	5	2
201328721966	0	1	81.130823	2	3	10	71	5	2
201328721966	0	1	81.130823	2	3	10	71	5	3
201328823124	0	1	18.3055	4	3	2	77	11	0
201328823255	0	1	18.3055	4	3	2	77	11	0
201328823473	0	1	18.3055	4	3	2	77	11	7
201328823557	0	1	18.3055	4	3	4	77	11	0
201328824166	0	1	18.3055	4	3	2	77	11	0
201328824203	0	1	18.3055	4	3	2	77	11	0
201328824298	0	1	21.9666	4	3	1	77	11	2
201328824313	0	1	21.9666	4	3	1	77	11	0
201328824361	0	1	21.9666	4	3	1	77	11	0
201328824371	0	1	21.9666	4	3	1	77	11	0
201328824459	0	1	21.9666	4	3	1	77	11	0
201328824470	0	1	21.9666	4	3	1	77	11	2
201328824537	0	1	18.3055	4	3	2	77	11	2
201328824537	0	1	18.3055	4	3	2	77	11	12
201328824555	0	1	18.3055	4	3	2	77	11	4
201328824917	0	1	21.9666	4	3	1	77	11	0
201328824917	0	2	21.9666	4	3	1	77	11	0
