MDRMANAV	REGION	STRATUM	CASENUM	WEIGHT	PJ	PSU	VEHNO
98	2	1	201027807141	2.094	2	32	1
98	2	1	201027807141	2.094	2	32	2
0	2	1	201027807145	2.094	2	32	1
98	2	1	201027807145	2.094	2	32	2
0	2	1	201027807150	2.094	2	32	1
98	2	2	201027807155	2.094	2	32	1
98	2	2	201027807155	2.094	2	32	2
98	2	6	201027807162	129.803	2	32	1
98	2	6	201027807162	129.803	2	32	2
0	2	2	201027807173	2.094	2	32	1
98	2	1	201027807187	2.094	2	32	1
4	2	1	201027807187	2.094	2	32	2
98	2	4	201027807189	295.198	2	32	1
98	2	4	201027807189	295.198	2	32	2
98	2	2	201027807208	2.094	2	32	1
98	2	2	201027807208	2.094	2	32	2
98	2	2	201027807287	2.094	2	32	1
0	2	2	201027807287	2.094	2	32	2
4	2	2	201027807342	2.094	2	32	1
98	2	2	201027807342	2.094	2	32	2
4	2	2	201027807349	2.094	2	32	1
98	2	2	201027807349	2.094	2	32	2
4	2	6	201027807384	129.803	2	32	1
99	2	6	201027807384	129.803	2	32	2
98	2	2	201027807406	2.094	2	32	1
98	2	2	201027807406	2.094	2	32	2
0	2	2	201027807406	2.094	2	32	3
0	2	4	201027807407	295.198	2	32	1
0	2	4	201027807407	295.198	2	32	2
98	2	2	201027807454	2.094	2	32	1
0	2	2	201027807454	2.094	2	32	2
0	2	2	201027807464	2.094	2	32	1
0	2	5	201027807488	62.808	1	32	1
99	2	4	201027807493	293.104	1	32	1
98	2	4	201027807493	293.104	1	32	2
0	2	5	201027807508	62.808	1	32	1
99	2	4	201027807510	293.104	1	32	1
98	2	6	201027807518	125.616	1	32	1
98	2	6	201027807518	125.616	1	32	2
98	2	4	201027807531	293.104	1	32	1
98	2	6	201027807539	125.616	1	32	1
98	2	6	201027807539	125.616	1	32	2
98	2	6	201027807551	125.616	1	32	1
99	2	6	201027807551	125.616	1	32	2
0	2	4	201027807553	293.104	1	32	1
0	2	4	201027807553	293.104	1	32	2
99	2	6	201027807569	125.616	1	32	1
99	2	4	201027807574	293.104	1	32	1
0	2	4	201027807574	293.104	1	32	2
98	2	2	201027807583	27.098	24	10	1
98	2	2	201027807583	27.098	24	10	2
99	2	4	201027807587	298.075	24	10	1
0	2	4	201027807587	298.075	24	10	2
98	2	2	201027807588	27.098	24	10	1
0	2	2	201027807588	27.098	24	10	2
0	2	4	201027807600	298.075	24	10	1
0	2	1	201027807604	27.098	24	10	1
98	2	6	201027807608	135.489	24	10	1
0	2	6	201027807608	135.489	24	10	2
99	2	4	201027807617	298.075	24	10	1
98	2	5	201027807619	54.195	24	10	1
99	2	3	201027807629	27.098	24	10	1
0	2	4	201027807632	298.075	24	10	1
98	2	2	201027807641	27.098	24	10	1
98	2	2	201027807641	27.098	24	10	2
98	2	4	201027807645	298.075	24	10	1
0	2	4	201027807645	298.075	24	10	2
98	2	6	201027807655	134.793	8	10	1
98	2	6	201027807655	134.793	8	10	2
0	2	4	201027807666	298.075	24	10	1
98	2	4	201027807681	293.104	1	32	1
0	2	4	201027807681	293.104	1	32	2
0	2	6	201027807683	125.616	1	32	1
0	2	6	201027807683	125.616	1	32	2
0	2	5	201027807686	58.621	2	32	1
98	2	5	201027807686	58.621	2	32	2
0	2	2	201027807721	2.094	2	32	1
0	2	2	201027807769	2.094	2	32	1
98	2	2	201027807769	2.094	2	32	2
98	2	2	201027807771	2.094	2	32	1
98	2	2	201027807771	2.094	2	32	2
99	2	4	201027807817	295.198	2	32	1
98	2	4	201027807817	295.198	2	32	2
0	2	2	201027807852	2.094	2	32	1
98	2	2	201027807852	2.094	2	32	2
0	2	2	201027807866	2.094	2	32	1
98	2	2	201027807866	2.094	2	32	2
98	2	2	201027807866	2.094	2	32	3
4	2	2	201027807876	2.094	2	32	1
0	2	2	201027807876	2.094	2	32	2
98	2	2	201027807890	2.094	2	32	1
98	2	2	201027807890	2.094	2	32	2
0	2	1	201027807955	2.094	2	32	1
98	2	2	201027807966	2.094	2	32	1
99	2	2	201027807966	2.094	2	32	2
98	2	2	201027807979	2.094	2	32	1
98	2	2	201027807979	2.094	2	32	2
4	2	6	201027807985	129.803	2	32	1
98	2	4	201027807989	295.198	2	32	1
98	2	4	201027807989	295.198	2	32	2
0	2	2	201027808023	2.094	2	32	1
98	2	2	201027808023	2.094	2	32	2
4	2	2	201027808023	2.094	2	32	3
4	2	4	201027808219	293.104	1	32	1
0	2	4	201027808219	293.104	1	32	2
99	2	4	201027808235	293.104	1	32	1
0	2	4	201027808235	293.104	1	32	2
0	2	2	201027808244	20.936	1	32	1
0	2	2	201027808244	20.936	1	32	2
0	2	6	201027808245	125.616	1	32	1
0	2	6	201027808245	125.616	1	32	2
99	2	4	201027808254	293.104	1	32	1
98	2	5	201027808257	62.808	1	32	1
98	2	5	201027808257	62.808	1	32	2
98	2	4	201027808274	293.104	1	32	1
0	2	4	201027808274	293.104	1	32	2
98	2	6	201027808277	125.616	1	32	1
0	3	6	201027900358	131.022	6	42	1
0	3	6	201027900358	131.022	6	42	2
98	3	2	201027900360	4.166	2	42	1
0	3	2	201027900360	4.166	2	42	2
0	3	1	201027900365	34.715	1	61	1
98	3	4	201027900367	277.718	1	61	1
98	3	4	201027900367	277.718	1	61	2
0	3	5	201027900368	69.429	1	61	1
99	3	6	201027900370	138.859	1	61	1
98	3	6	201027900375	138.859	1	61	1
0	3	6	201027900375	138.859	1	61	2
0	3	6	201027900375	138.859	1	61	3
98	3	3	201027900380	34.715	1	61	1
98	3	3	201027900380	34.715	1	61	2
0	3	5	201027900381	69.429	1	61	1
0	3	5	201027900381	69.429	1	61	2
0	3	5	201027900381	69.429	1	61	3
0	3	5	201027900384	69.429	1	61	1
98	3	3	201027900391	34.715	1	61	1
99	3	6	201027900407	129.152	2	42	1
98	3	6	201027900407	129.152	2	42	2
98	3	6	201027900407	129.152	2	42	3
98	3	4	201027900415	295.8	2	42	1
0	3	4	201027900415	295.8	2	42	2
99	3	2	201027900418	4.166	2	42	1
98	3	2	201027900418	4.166	2	42	2
98	3	2	201027900418	4.166	2	42	3
98	3	5	201027900430	69.429	1	61	1
0	3	5	201027900430	69.429	1	61	2
98	3	2	201027900468	11.181	10	42	1
98	3	2	201027900468	11.181	10	42	2
98	3	6	201027900479	138.859	1	61	1
0	3	6	201027900479	138.859	1	61	2
4	3	5	201027900482	69.429	1	61	1
0	3	5	201027900482	69.429	1	61	2
0	3	3	201027900486	34.715	1	61	1
98	3	3	201027900489	34.715	1	61	1
0	3	3	201027900489	34.715	1	61	2
0	3	2	201027900491	34.715	1	61	1
98	3	3	201027900493	16.665	2	42	1
4	3	3	201027900493	16.665	2	42	2
99	3	6	201027900496	138.859	1	61	1
0	3	6	201027900496	138.859	1	61	2
0	3	6	201027900496	138.859	1	61	3
98	3	2	201027900501	34.715	1	61	1
0	3	2	201027900501	34.715	1	61	2
0	3	2	201027900501	34.715	1	61	3
98	3	2	201027900502	34.715	1	61	1
0	3	2	201027900502	34.715	1	61	2
0	3	5	201027900503	69.429	1	61	1
0	3	5	201027900503	69.429	1	61	2
98	3	4	201027900506	277.718	1	61	1
0	3	4	201027900506	277.718	1	61	2
98	3	1	201027900516	4.166	2	42	1
98	3	1	201027900516	4.166	2	42	2
0	3	4	201027900576	295.8	4	42	1
0	3	4	201027900576	295.8	4	42	2
0	3	6	201027900600	129.152	4	42	1
99	3	4	201027900638	295.8	1	42	1
98	3	4	201027900638	295.8	1	42	2
99	3	1	201027900644	4.166	1	42	1
98	3	1	201027900644	4.166	1	42	2
98	3	1	201027900644	4.166	1	42	3
98	3	1	201027900644	4.166	1	42	4
0	3	1	201027900682	4.227	6	42	1
98	3	3	201027900686	34.715	1	61	1
98	3	6	201027900692	138.859	1	61	1
0	3	6	201027900692	138.859	1	61	2
4	3	2	201027900693	34.715	1	61	1
0	3	2	201027900693	34.715	1	61	2
0	3	3	201027900694	34.715	1	61	1
0	3	5	201027900695	69.429	1	61	1
98	3	5	201027900698	69.429	1	61	1
98	3	5	201027900698	69.429	1	61	2
0	3	4	201027900705	277.718	1	61	1
98	3	1	201027900712	34.715	1	61	1
98	3	1	201027900712	34.715	1	61	2
98	3	5	201027900714	69.429	1	61	1
0	3	5	201027900714	69.429	1	61	2
98	3	6	201027900715	138.859	1	61	1
0	3	6	201027900715	138.859	1	61	2
98	3	2	201027900721	4.227	6	42	1
0	3	2	201027900721	4.227	6	42	2
99	3	4	201027900722	295.855	6	42	1
0	3	4	201027900722	295.855	6	42	2
98	3	5	201027900725	69.429	1	61	1
0	3	5	201027900725	69.429	1	61	2
0	3	5	201027900725	69.429	1	61	3
98	3	3	201027900727	34.715	1	61	1
98	3	5	201027900729	69.429	1	61	1
98	3	5	201027900729	69.429	1	61	2
0	3	5	201027900731	69.429	1	61	1
0	3	5	201027900731	69.429	1	61	2
0	3	5	201027900731	69.429	1	61	3
0	3	2	201027900737	4.166	2	42	1
98	3	2	201027900737	4.166	2	42	2
0	3	1	201027900746	4.166	2	42	1
98	3	1	201027900746	4.166	2	42	2
4	3	3	201027900751	16.665	2	42	1
98	3	1	201027900767	4.166	2	42	1
98	3	1	201027900767	4.166	2	42	2
98	3	5	201027900778	58.327	2	42	1
98	3	5	201027900778	58.327	2	42	2
4	3	4	201027900779	295.8	2	42	1
0	3	4	201027900779	295.8	2	42	2
99	3	6	201027900782	129.152	2	42	1
98	3	6	201027900782	129.152	2	42	2
4	3	2	201027900785	4.166	2	42	1
0	3	2	201027900785	4.166	2	42	2
98	3	6	201027900832	129.152	1	42	1
0	3	6	201027900832	129.152	1	42	2
98	3	3	201027900835	16.665	1	42	1
0	3	1	201027900845	4.166	1	42	1
98	3	2	201027900861	4.166	1	42	1
98	3	2	201027900861	4.166	1	42	2
98	3	5	201027900865	58.327	1	42	1
98	3	5	201027900865	58.327	1	42	2
98	3	3	201027900878	16.665	1	42	1
98	3	5	201027900892	58.327	3	42	1
0	3	5	201027900892	58.327	3	42	2
98	3	1	201027900898	4.166	3	42	1
98	3	1	201027900898	4.166	3	42	2
0	3	1	201027900898	4.166	3	42	3
98	3	1	201027900898	4.166	3	42	4
98	3	1	201027900898	4.166	3	42	5
99	3	3	201027900919	16.665	3	42	1
0	3	1	201027900929	4.166	3	42	1
98	3	1	201027900929	4.166	3	42	2
0	3	3	201027900935	23.804	11	42	1
98	3	1	201027900948	34.715	1	61	1
0	3	2	201027900950	34.715	1	61	1
98	3	2	201027900950	34.715	1	61	2
98	3	6	201027900951	138.859	1	61	1
0	3	6	201027900951	138.859	1	61	2
98	3	6	201027900956	138.859	1	61	1
0	3	1	201027900958	34.715	1	61	1
99	3	4	201027900959	277.718	1	61	1
98	3	4	201027900959	277.718	1	61	2
98	3	2	201027900960	34.715	1	61	1
98	3	2	201027900960	34.715	1	61	2
98	3	5	201027900961	69.429	1	61	1
98	3	5	201027900961	69.429	1	61	2
0	3	6	201027900966	138.859	1	61	1
0	3	5	201027900968	69.429	1	61	1
0	3	5	201027900968	69.429	1	61	2
98	3	2	201027900975	4.227	6	42	1
0	3	2	201027900975	4.227	6	42	2
98	3	2	201027900977	4.227	6	42	1
0	3	2	201027900977	4.227	6	42	2
0	3	1	201027900981	4.166	2	42	1
0	3	1	201027900981	4.166	2	42	2
92	3	3	201027900997	16.665	2	42	1
98	3	3	201027901013	16.665	4	42	1
98	3	4	201027901049	295.8	4	42	1
98	3	4	201027901049	295.8	4	42	2
98	3	3	201027901078	16.665	4	42	1
92	3	2	201027901084	4.166	2	42	1
98	3	2	201027901106	4.166	2	42	1
98	3	2	201027901106	4.166	2	42	2
0	3	1	201027901109	4.166	2	42	1
0	3	1	201027901125	4.166	2	42	1
98	3	2	201027901137	4.166	2	42	1
98	3	2	201027901137	4.166	2	42	2
0	3	4	201027901139	295.8	2	42	1
0	3	4	201027901139	295.8	2	42	2
98	3	1	201027901159	4.166	1	42	1
98	3	1	201027901159	4.166	1	42	2
0	3	1	201027901159	4.166	1	42	3
0	3	1	201027901159	4.166	1	42	4
98	3	3	201027901163	16.665	1	42	1
98	3	1	201027901171	4.166	1	42	1
98	3	1	201027901171	4.166	1	42	2
98	3	4	201027901191	295.8	1	42	1
98	3	4	201027901191	295.8	1	42	2
98	3	3	201027901198	16.665	1	42	1
98	3	2	201027901206	4.166	1	42	1
98	3	2	201027901206	4.166	1	42	2
98	3	6	201027901226	129.152	1	42	1
98	3	6	201027901226	129.152	1	42	2
0	3	1	201027901249	4.166	2	42	1
98	3	1	201027901249	4.166	2	42	2
98	3	2	201027901267	34.715	1	61	1
0	3	2	201027901267	34.715	1	61	2
99	3	6	201027901268	138.859	1	61	1
98	3	5	201027901272	69.429	1	61	1
98	3	5	201027901272	69.429	1	61	2
98	3	5	201027901274	69.429	1	61	1
0	3	5	201027901274	69.429	1	61	2
0	3	1	201027901275	34.715	1	61	1
98	3	4	201027901276	277.718	1	61	1
0	3	4	201027901276	277.718	1	61	2
98	3	5	201027901282	69.429	1	61	1
98	3	5	201027901282	69.429	1	61	2
98	3	3	201027901283	34.715	1	61	1
98	3	3	201027901283	34.715	1	61	2
0	3	1	201027901286	34.715	1	61	1
98	3	6	201027901287	138.859	1	61	1
98	3	6	201027901287	138.859	1	61	2
99	3	3	201027901288	34.715	1	61	1
3	3	2	201027901289	34.715	1	61	1
0	3	3	201027901292	34.715	1	61	1
99	3	6	201027901295	138.859	1	61	1
98	3	5	201027901300	69.429	1	61	1
98	3	5	201027901300	69.429	1	61	2
98	3	4	201027901307	277.718	1	61	1
0	3	4	201027901307	277.718	1	61	2
98	3	1	201027901315	4.227	6	42	1
4	3	1	201027901315	4.227	6	42	2
0	3	1	201027901315	4.227	6	42	3
98	3	2	201027901320	4.166	2	42	1
0	3	2	201027901320	4.166	2	42	2
98	3	2	201027901329	4.166	2	42	1
0	3	2	201027901329	4.166	2	42	2
4	3	6	201027901332	129.152	2	42	1
98	3	6	201027901332	129.152	2	42	2
0	3	1	201027901334	4.166	2	42	1
98	3	1	201027901358	4.166	2	42	1
98	3	1	201027901358	4.166	2	42	2
98	3	1	201027901360	4.166	2	42	1
98	3	1	201027901360	4.166	2	42	2
4	3	5	201027901375	58.327	2	42	1
0	3	5	201027901375	58.327	2	42	2
0	3	5	201027901375	58.327	2	42	3
98	3	6	201027901416	130.921	11	42	1
0	3	6	201027901416	130.921	11	42	2
98	3	5	201027901420	59.51	11	42	1
98	3	5	201027901420	59.51	11	42	2
0	3	5	201027901420	59.51	11	42	3
0	3	3	201027901424	23.804	11	42	1
0	3	5	201027901432	58.327	1	42	1
99	3	3	201027901445	16.665	1	42	1
98	3	3	201027901445	16.665	1	42	2
98	3	3	201027901486	16.665	1	42	1
98	3	4	201027901494	295.8	1	42	1
0	3	4	201027901494	295.8	1	42	2
98	3	2	201027901509	4.166	1	42	1
98	3	2	201027901509	4.166	1	42	2
0	3	4	201027901550	295.8	3	42	1
0	3	4	201027901550	295.8	3	42	2
99	3	6	201027901552	129.152	3	42	1
98	3	6	201027901552	129.152	3	42	2
5	3	3	201027901555	16.665	3	42	1
0	3	6	201027901570	134.17	10	42	1
4	3	3	201027901573	22.362	10	42	1
0	3	3	201027901573	22.362	10	42	2
0	3	4	201027901581	290.701	10	42	1
99	3	4	201027901581	290.701	10	42	2
98	3	3	201027901608	16.665	4	42	1
0	3	1	201027901626	4.227	6	42	1
98	3	3	201027901641	34.715	1	61	1
0	3	3	201027901641	34.715	1	61	2
0	3	5	201027901643	69.429	1	61	1
98	3	6	201027901648	138.859	1	61	1
98	3	6	201027901648	138.859	1	61	2
98	3	4	201027901656	277.718	1	61	1
0	3	3	201027901657	34.715	1	61	1
0	3	3	201027901657	34.715	1	61	2
98	3	2	201027901659	34.715	1	61	1
0	3	2	201027901659	34.715	1	61	2
1	3	5	201027901660	69.429	1	61	1
98	3	5	201027901660	69.429	1	61	2
98	3	5	201027901672	69.429	1	61	1
98	3	5	201027901672	69.429	1	61	2
99	3	4	201027901679	277.718	1	61	1
0	3	3	201027901682	34.715	1	61	1
98	3	6	201027901688	131.022	6	42	1
0	3	1	201027901691	4.166	2	42	1
98	3	1	201027901691	4.166	2	42	2
98	3	6	201027901702	129.152	2	42	1
0	3	6	201027901702	129.152	2	42	2
0	3	6	201027901702	129.152	2	42	3
99	3	3	201027901705	16.665	2	42	1
0	3	3	201027901705	16.665	2	42	2
0	3	1	201027901711	4.166	2	42	1
98	3	1	201027901711	4.166	2	42	2
98	3	4	201027901731	295.8	2	42	1
98	3	4	201027901731	295.8	2	42	2
4	3	3	201027901759	16.665	2	42	1
98	3	4	201027901804	295.8	4	42	1
98	3	4	201027901804	295.8	4	42	2
98	3	3	201027901834	16.665	1	42	1
98	3	5	201027901838	58.327	1	42	1
98	3	5	201027901838	58.327	1	42	2
0	3	6	201027901878	129.152	1	42	1
0	3	3	201027901893	16.665	1	42	1
0	3	3	201027901899	23.804	11	42	1
0	3	1	201027901910	11.902	11	42	1
0	3	4	201027901971	295.8	1	42	1
98	3	1	201027901972	4.166	3	42	1
98	3	1	201027901972	4.166	3	42	2
0	3	5	201027902016	58.327	3	42	1
4	3	3	201027902018	16.665	3	42	1
98	3	6	201027902038	138.859	1	61	1
0	3	6	201027902038	138.859	1	61	2
0	3	6	201027902038	138.859	1	61	3
0	3	6	201027902038	138.859	1	61	4
0	3	1	201027902040	34.715	1	61	1
99	3	2	201027902041	34.715	1	61	1
98	3	2	201027902041	34.715	1	61	2
98	3	3	201027902044	34.715	1	61	1
98	3	5	201027902046	69.429	1	61	1
98	3	5	201027902046	69.429	1	61	2
98	3	1	201027902048	34.715	1	61	1
4	3	1	201027902048	34.715	1	61	2
5	3	3	201027902051	34.715	1	61	1
0	3	3	201027902054	34.715	1	61	1
0	3	3	201027902054	34.715	1	61	2
4	3	5	201027902055	69.429	1	61	1
0	3	5	201027902055	69.429	1	61	2
0	3	5	201027902055	69.429	1	61	3
98	3	5	201027902058	69.429	1	61	1
98	3	5	201027902058	69.429	1	61	2
98	3	5	201027902058	69.429	1	61	3
98	3	4	201027902059	277.718	1	61	1
0	3	4	201027902059	277.718	1	61	2
0	3	6	201027902064	138.859	1	61	1
0	3	6	201027902064	138.859	1	61	2
4	3	5	201027902065	69.429	1	61	1
98	3	2	201027902084	4.166	2	42	1
0	3	2	201027902084	4.166	2	42	2
0	3	2	201027902084	4.166	2	42	3
98	3	6	201027902089	129.152	2	42	1
98	3	6	201027902089	129.152	2	42	2
92	3	3	201027902103	16.665	2	42	1
98	3	2	201027902108	4.166	2	42	1
98	3	2	201027902108	4.166	2	42	2
0	3	2	201027902117	4.227	6	42	1
98	3	2	201027902117	4.227	6	42	2
98	3	3	201027902122	34.715	1	61	1
98	3	3	201027902122	34.715	1	61	2
4	3	1	201027902123	34.715	1	61	1
98	3	3	201027902124	34.715	1	61	1
98	3	5	201027902128	69.429	1	61	1
4	3	5	201027902128	69.429	1	61	2
0	3	3	201027902130	34.715	1	61	1
0	3	1	201027902132	34.715	1	61	1
98	3	3	201027902135	34.715	1	61	1
0	3	3	201027902135	34.715	1	61	2
98	3	5	201027902137	69.429	1	61	1
0	3	5	201027902137	69.429	1	61	2
0	3	5	201027902137	69.429	1	61	3
98	3	2	201027902139	34.715	1	61	1
98	3	2	201027902139	34.715	1	61	2
98	3	4	201027902141	277.718	1	61	1
98	3	4	201027902141	277.718	1	61	2
0	3	6	201027902148	138.859	1	61	1
0	3	6	201027902148	138.859	1	61	2
0	3	5	201027902149	69.429	1	61	1
98	3	5	201027902149	69.429	1	61	2
92	3	6	201027902157	138.859	1	61	1
4	3	5	201027902158	69.429	1	61	1
0	3	5	201027902158	69.429	1	61	2
98	3	5	201027902158	69.429	1	61	3
0	3	5	201027902158	69.429	1	61	4
98	3	1	201027902171	4.166	2	42	1
98	3	1	201027902171	4.166	2	42	2
0	3	1	201027902171	4.166	2	42	3
0	3	1	201027902171	4.166	2	42	4
99	3	4	201027902214	295.8	2	42	1
98	3	4	201027902214	295.8	2	42	2
98	3	6	201027902235	129.152	2	42	1
98	3	6	201027902235	129.152	2	42	2
98	3	3	201027902270	16.665	4	42	1
0	3	3	201027902270	16.665	4	42	2
0	3	6	201027902282	129.152	4	42	1
98	3	3	201027902326	16.665	4	42	1
98	3	4	201027902332	295.8	4	42	1
98	3	4	201027902332	295.8	4	42	2
98	3	5	201027902344	58.327	1	42	1
98	3	5	201027902344	58.327	1	42	2
98	3	1	201027902350	4.166	1	42	1
98	3	1	201027902350	4.166	1	42	2
98	3	6	201027902376	129.152	1	42	1
98	3	6	201027902376	129.152	1	42	2
98	3	3	201027902416	16.665	1	42	1
98	3	1	201027902422	4.166	1	42	1
98	3	1	201027902422	4.166	1	42	2
98	3	1	201027902423	4.166	2	42	1
98	3	1	201027902423	4.166	2	42	2
0	3	2	201027902438	4.227	6	42	1
0	3	2	201027902438	4.227	6	42	2
0	3	1	201027902442	34.715	1	61	1
98	3	6	201027902444	138.859	1	61	1
98	3	6	201027902444	138.859	1	61	2
0	3	1	201027902446	34.715	1	61	1
0	3	5	201027902447	69.429	1	61	1
0	3	5	201027902447	69.429	1	61	2
0	3	5	201027902447	69.429	1	61	3
98	3	4	201027902451	277.718	1	61	1
0	3	4	201027902451	277.718	1	61	2
98	3	1	201027902454	34.715	1	61	1
98	3	1	201027902454	34.715	1	61	2
0	3	1	201027902455	34.715	1	61	1
0	3	5	201027902457	69.429	1	61	1
98	3	1	201027902458	34.715	1	61	1
0	3	1	201027902458	34.715	1	61	2
98	3	3	201027902459	34.715	1	61	1
98	3	6	201027902460	138.859	1	61	1
98	3	6	201027902460	138.859	1	61	2
98	3	5	201027902463	69.429	1	61	1
98	3	5	201027902463	69.429	1	61	2
0	3	1	201027902464	34.715	1	61	1
0	3	3	201027902466	34.715	1	61	1
98	3	3	201027902479	16.665	2	42	1
98	3	3	201027902479	16.665	2	42	2
0	3	1	201027902480	4.166	2	42	1
4	3	1	201027902488	4.166	2	42	1
92	3	5	201027902502	58.327	2	42	1
98	3	2	201027902506	4.166	2	42	1
98	3	2	201027902506	4.166	2	42	2
98	3	2	201027902520	4.166	2	42	1
98	3	6	201027902542	129.152	2	42	1
0	3	6	201027902542	129.152	2	42	2
98	3	4	201027902554	295.8	2	42	1
98	3	4	201027902554	295.8	2	42	2
98	3	5	201027902562	59.51	11	42	1
98	3	5	201027902562	59.51	11	42	2
98	3	3	201027902565	23.804	11	42	1
98	3	3	201027902565	23.804	11	42	2
98	3	1	201027902566	11.902	11	42	1
0	3	1	201027902566	11.902	11	42	2
98	3	5	201027902573	58.327	1	42	1
98	3	5	201027902573	58.327	1	42	2
0	3	1	201027902597	4.166	1	42	1
98	3	1	201027902597	4.166	1	42	2
98	3	2	201027902605	4.166	1	42	1
98	3	2	201027902605	4.166	1	42	2
99	3	3	201027902618	16.665	1	42	1
98	3	6	201027902637	129.152	1	42	1
98	3	6	201027902637	129.152	1	42	2
4	3	4	201027902639	295.8	1	42	1
98	3	4	201027902639	295.8	1	42	2
98	3	5	201027902642	58.327	1	42	1
98	3	5	201027902642	58.327	1	42	2
0	3	1	201027902650	4.166	1	42	1
98	3	3	201027902688	16.665	3	42	1
98	3	3	201027902688	16.665	3	42	2
98	3	1	201027902697	4.166	3	42	1
98	3	1	201027902697	4.166	3	42	2
98	3	4	201027902720	295.8	3	42	1
98	3	4	201027902720	295.8	3	42	2
99	3	3	201027902752	22.362	10	42	1
98	3	1	201027902814	4.166	1	42	1
98	3	1	201027902814	4.166	1	42	2
0	3	1	201027902814	4.166	1	42	3
98	3	1	201027902842	4.166	1	42	1
98	3	1	201027902842	4.166	1	42	2
92	3	5	201027902861	69.429	1	61	1
0	3	3	201027902862	34.715	1	61	1
0	3	3	201027902862	34.715	1	61	2
0	3	5	201027902866	69.429	1	61	1
0	3	5	201027902866	69.429	1	61	2
98	3	5	201027902870	69.429	1	61	1
4	3	5	201027902870	69.429	1	61	2
98	3	6	201027902871	138.859	1	61	1
98	3	6	201027902871	138.859	1	61	2
98	3	1	201027902874	34.715	1	61	1
0	3	1	201027902874	34.715	1	61	2
98	3	1	201027902875	34.715	1	61	1
0	3	1	201027902875	34.715	1	61	2
0	3	1	201027902875	34.715	1	61	3
98	3	2	201027902879	34.715	1	61	1
0	3	2	201027902879	34.715	1	61	2
0	3	1	201027902887	4.166	2	42	1
99	3	3	201027902912	16.665	2	42	1
98	3	3	201027902912	16.665	2	42	2
0	3	1	201027902931	4.166	2	42	1
98	3	1	201027902954	4.166	2	42	1
0	3	1	201027902954	4.166	2	42	2
4	3	3	201027902967	16.906	6	42	1
4	3	3	201027902971	34.715	1	61	1
0	3	3	201027902974	34.715	1	61	1
98	3	4	201027902980	277.718	1	61	1
98	3	4	201027902980	277.718	1	61	2
98	3	6	201027902984	138.859	1	61	1
0	3	6	201027902984	138.859	1	61	2
0	3	6	201027902984	138.859	1	61	3
0	3	6	201027902984	138.859	1	61	4
92	3	3	201027902985	34.715	1	61	1
0	3	1	201027902986	34.715	1	61	1
98	3	1	201027902987	34.715	1	61	1
98	3	1	201027902987	34.715	1	61	2
99	3	3	201027902990	34.715	1	61	1
0	3	1	201027902991	34.715	1	61	1
98	3	5	201027902992	69.429	1	61	1
98	3	3	201027902995	34.715	1	61	1
0	3	3	201027902995	34.715	1	61	2
0	3	3	201027902995	34.715	1	61	3
98	3	4	201027902998	277.718	1	61	1
0	3	4	201027902998	277.718	1	61	2
98	3	2	201027903000	34.715	1	61	1
0	3	2	201027903000	34.715	1	61	2
0	3	5	201027903004	69.429	1	61	1
98	3	3	201027903007	34.715	1	61	1
98	3	5	201027903008	69.429	1	61	1
0	3	5	201027903008	69.429	1	61	2
99	3	3	201027903013	34.715	1	61	1
98	3	4	201027903017	277.718	1	61	1
98	3	4	201027903017	277.718	1	61	2
98	3	5	201027903018	69.429	1	61	1
0	3	5	201027903018	69.429	1	61	2
0	3	5	201027903018	69.429	1	61	3
98	3	6	201027903020	138.859	1	61	1
0	3	6	201027903020	138.859	1	61	2
98	3	2	201027903028	4.227	6	42	1
98	3	2	201027903028	4.227	6	42	2
0	3	1	201027903036	4.166	2	42	1
98	3	6	201027903043	129.152	2	42	1
0	3	6	201027903043	129.152	2	42	2
0	3	6	201027903043	129.152	2	42	3
0	3	6	201027903043	129.152	2	42	4
98	3	2	201027903045	4.166	2	42	1
0	3	2	201027903045	4.166	2	42	2
98	3	5	201027903071	58.327	2	42	1
98	3	5	201027903071	58.327	2	42	2
98	3	4	201027903076	295.8	2	42	1
98	3	4	201027903076	295.8	2	42	2
0	3	1	201027903093	4.166	2	42	1
99	3	1	201027903136	11.902	11	42	1
98	3	1	201027903136	11.902	11	42	2
98	3	1	201027903138	11.902	11	42	1
98	3	1	201027903138	11.902	11	42	2
0	3	4	201027903141	297.548	11	42	1
98	3	3	201027903143	23.804	11	42	1
98	3	3	201027903143	23.804	11	42	2
0	3	3	201027903153	16.665	3	42	1
99	3	6	201027903182	129.152	3	42	1
98	3	6	201027903182	129.152	3	42	2
0	3	1	201027903207	4.166	3	42	1
98	3	4	201027903209	295.8	3	42	1
0	3	4	201027903209	295.8	3	42	2
98	3	3	201027903228	16.665	2	42	1
0	3	3	201027903228	16.665	2	42	2
4	3	3	201027903234	34.715	1	61	1
98	3	6	201027903237	138.859	1	61	1
98	3	6	201027903237	138.859	1	61	2
98	3	6	201027903237	138.859	1	61	3
98	3	3	201027903239	34.715	1	61	1
98	3	2	201027903244	34.715	1	61	1
98	3	2	201027903244	34.715	1	61	2
98	3	2	201027903244	34.715	1	61	3
98	3	5	201027903246	69.429	1	61	1
98	3	5	201027903246	69.429	1	61	2
98	3	5	201027903248	69.429	1	61	1
98	3	5	201027903248	69.429	1	61	2
98	3	6	201027903250	138.859	1	61	1
0	3	6	201027903250	138.859	1	61	2
